Date/Time	Velocidad a 100m [m/s]	StdAne1 [m/s]	Velocidad a 80 [m/s]	StdAne2 [m/s]	Veleta a 100 [°]	Veleta a 80 m [°]	temperatura 5 [°C]
2017-01-03 23:30	2,690	0,329	1,281	0,520	184,0	236,0	16,89
2017-01-03 23:40	2,105	0,363	1,113	0,373	214,0	276,0	16,89
2017-01-03 23:50	2,375	0,466	1,673	0,329	217,0	280,0	17,01
2017-01-04 00:00	1,961	0,557	1,773	0,412	257,0	283,0	16,76
2017-01-04 00:10	2,257	0,610	1,993	0,490	246,0	273,0	17,01
2017-01-04 00:20	4,890	0,732	3,133	0,781	208,0	248,0	17,13
2017-01-04 00:30	5,719	0,216	5,336	0,448	212,0	225,0	18,72
2017-01-04 00:40	5,499	0,249	6,053	0,232	225,0	238,0	18,96
2017-01-04 00:50	5,518	0,249	5,784	0,329	245,0	256,0	19,08
2017-01-04 01:00	5,181	0,363	5,345	0,278	260,0	266,0	18,47
2017-01-04 01:10	5,218	0,422	5,491	0,340	255,0	260,0	18,47
2017-01-04 01:20	4,998	0,528	5,127	0,421	240,0	252,0	19,81
2017-01-04 01:30	4,825	0,550	4,563	0,402	240,0	252,0	20,30
2017-01-04 01:40	4,191	0,403	4,139	0,393	249,0	257,0	20,18
2017-01-04 01:50	4,379	0,329	3,869	0,304	248,0	256,0	20,55
2017-01-04 02:00	4,316	0,498	3,995	0,329	250,0	250,0	20,67
2017-01-04 02:10	4,161	0,305	3,928	0,352	259,0	259,0	20,18
2017-01-04 02:20	4,137	0,305	4,006	0,363	263,0	260,0	20,18
2017-01-04 02:30	4,178	0,482	4,348	0,456	257,0	259,0	20,18
2017-01-04 02:40	4,261	0,449	4,283	0,317	255,0	257,0	19,94
2017-01-04 02:50	4,199	0,373	4,398	0,317	260,0	266,0	19,81
2017-01-04 03:00	4,028	0,363	4,063	0,304	259,0	262,0	19,57
2017-01-04 03:10	4,134	0,383	4,918	0,292	256,0	266,0	19,45
2017-01-04 03:20	4,294	0,422	4,677	0,304	250,0	259,0	19,45
2017-01-04 03:30	4,590	0,623	4,791	0,352	243,0	255,0	19,69
2017-01-04 03:40	3,864	0,403	3,879	0,430	240,0	255,0	19,69
2017-01-04 03:50	4,283	0,506	3,716	0,373	243,0	253,0	19,69
2017-01-04 04:00	4,167	0,363	3,832	0,248	249,0	259,0	19,81
2017-01-04 04:10	4,041	0,403	4,359	0,352	262,0	266,0	19,08
2017-01-04 04:20	4,906	0,341	4,587	0,412	264,0	271,0	18,47
2017-01-04 04:30	5,216	0,597	4,938	0,512	266,0	270,0	18,35
2017-01-04 04:40	5,730	0,736	5,879	0,549	264,0	270,0	17,98
2017-01-04 04:50	5,486	0,647	5,589	0,505	256,0	263,0	18,35
2017-01-04 05:00	5,733	0,474	5,893	0,570	260,0	267,0	18,35
2017-01-04 05:10	6,094	0,449	6,400	0,421	256,0	267,0	18,35
2017-01-04 05:20	5,360	0,521	5,331	0,439	253,0	260,0	19,33
2017-01-04 05:30	5,331	0,449	5,293	0,304	259,0	267,0	18,72
2017-01-04 05:40	5,118	0,457	4,729	0,430	263,0	264,0	18,35
2017-01-04 05:50	4,503	0,491	4,517	0,412	256,0	260,0	19,08
2017-01-04 06:00	4,566	0,431	3,865	0,583	256,0	250,0	19,57
2017-01-04 06:10	4,673	0,498	4,718	0,412	256,0	257,0	19,33
2017-01-04 06:20	5,172	0,949	4,550	0,852	259,0	252,0	19,57
2017-01-04 06:30	5,233	0,413	4,837	0,497	263,0	257,0	19,33
2017-01-04 06:40	4,934	0,457	4,924	0,505	257,0	260,0	18,84
2017-01-04 06:50	4,882	0,634	4,392	0,570	253,0	252,0	19,08
2017-01-04 07:00	4,822	0,440	4,250	0,402	252,0	250,0	19,45
2017-01-04 07:10	5,687	0,634	5,193	0,627	246,0	245,0	19,33
2017-01-04 07:20	5,442	0,373	4,997	0,317	243,0	242,0	19,57
2017-01-04 07:30	5,774	0,440	5,108	0,340	248,0	243,0	19,57
2017-01-04 07:40	5,584	0,521	4,962	0,555	246,0	242,0	19,57
2017-01-04 07:50	5,316	0,647	4,981	0,430	243,0	239,0	19,57
2017-01-04 08:00	5,632	0,422	5,397	0,278	238,0	233,0	19,94
2017-01-04 08:10	5,477	0,352	5,301	0,248	236,0	233,0	19,69
2017-01-04 08:20	5,499	0,329	5,160	0,304	236,0	233,0	19,81
2017-01-04 08:30	5,213	0,318	5,149	0,292	236,0	233,0	19,69
2017-01-04 08:40	4,890	0,383	5,003	0,278	233,0	232,0	19,81
2017-01-04 08:50	5,039	0,506	4,731	0,373	228,0	228,0	19,81
2017-01-04 09:00	5,165	0,482	4,498	0,465	221,0	225,0	20,18
2017-01-04 09:10	4,547	0,557	3,982	0,555	229,0	228,0	20,06
2017-01-04 09:20	4,808	0,422	4,069	0,555	224,0	222,0	20,06
2017-01-04 09:30	3,794	0,747	3,390	0,670	211,0	208,0	20,18
2017-01-04 09:40	3,685	0,249	3,542	0,278	184,0	184,0	20,06
2017-01-04 09:50	3,345	0,249	3,157	0,373	170,0	170,0	19,81
2017-01-04 10:00	3,326	0,383	3,130	0,363	173,0	169,0	19,69
2017-01-04 10:10	3,271	0,292	3,211	0,278	180,0	176,0	19,69
2017-01-04 10:20	4,254	0,543	4,023	0,439	180,0	174,0	20,18
2017-01-04 10:30	4,618	0,373	4,435	0,465	179,0	167,0	20,30
2017-01-04 10:40	4,847	0,506	4,601	0,555	166,0	156,0	20,55
2017-01-04 10:50	5,578	0,422	5,369	0,448	165,0	162,0	20,18
2017-01-04 11:00	5,377	0,498	4,962	0,602	165,0	162,0	20,06
2017-01-04 11:10	5,891	0,521	5,569	0,621	166,0	163,0	20,18
2017-01-04 11:20	6,160	0,528	5,876	0,658	169,0	165,0	20,18
2017-01-04 11:30	6,271	0,571	5,969	0,563	167,0	165,0	20,18
2017-01-04 11:40	6,358	0,535	6,107	0,814	170,0	167,0	20,30
2017-01-04 11:50	6,921	0,604	6,463	0,640	167,0	163,0	20,30
2017-01-04 12:00	6,639	0,563	6,178	0,675	172,0	167,0	20,43
2017-01-04 12:10	6,624	0,571	6,596	0,583	169,0	165,0	20,18
2017-01-04 12:20	5,999	0,604	5,638	0,745	166,0	162,0	20,43
2017-01-04 12:30	5,630	0,688	5,380	0,725	169,0	166,0	20,30
2017-01-04 12:40	5,414	0,821	4,701	0,963	165,0	160,0	20,30
2017-01-04 12:50	5,858	0,610	5,597	0,725	162,0	159,0	20,18
2017-01-04 13:00	5,357	0,604	5,415	0,714	172,0	167,0	20,18
2017-01-04 13:10	5,314	0,623	5,155	0,621	176,0	173,0	20,06
2017-01-04 13:20	5,276	0,698	5,360	0,870	176,0	170,0	20,06
2017-01-04 13:30	5,414	0,641	5,016	0,602	176,0	173,0	20,06
2017-01-04 13:40	5,673	0,682	5,399	0,714	174,0	172,0	20,18
2017-01-04 13:50	6,356	0,577	6,096	0,570	173,0	170,0	19,94
2017-01-04 14:00	5,390	0,782	5,149	0,874	180,0	179,0	20,18
2017-01-04 14:10	5,806	0,670	5,589	0,670	193,0	190,0	19,94
2017-01-04 14:20	5,920	0,826	5,556	1,005	195,0	194,0	19,94
2017-01-04 14:30	6,029	0,590	5,982	0,741	191,0	190,0	19,81
2017-01-04 14:40	6,037	0,867	5,768	0,824	193,0	190,0	19,81
2017-01-04 14:50	6,421	0,792	5,804	0,838	191,0	186,0	19,81
2017-01-04 15:00	6,467	0,826	5,706	1,005	188,0	184,0	20,06
2017-01-04 15:10	6,428	0,705	5,915	0,913	184,0	177,0	19,81
2017-01-04 15:20	6,155	0,653	5,800	0,640	187,0	187,0	19,81
2017-01-04 15:30	6,217	0,491	6,018	0,555	183,0	181,0	19,69
2017-01-04 15:40	6,345	0,577	5,768	0,838	193,0	191,0	20,06
2017-01-04 15:50	5,687	0,550	5,660	0,563	194,0	193,0	19,94
2017-01-04 16:00	5,898	0,383	5,678	0,576	195,0	195,0	19,94
2017-01-04 16:10	6,299	0,528	5,896	0,615	197,0	191,0	20,18
2017-01-04 16:20	6,086	0,557	5,619	0,741	200,0	197,0	19,94
2017-01-04 16:30	4,893	0,647	4,394	0,829	198,0	193,0	19,94
2017-01-04 16:40	4,716	0,584	4,164	0,781	195,0	194,0	20,06
2017-01-04 16:50	4,974	0,513	4,837	0,608	188,0	187,0	19,81
2017-01-04 17:00	5,013	0,422	5,003	0,430	194,0	190,0	19,57
2017-01-04 17:10	4,172	0,528	3,869	0,745	191,0	188,0	19,45
2017-01-04 17:20	3,892	0,431	3,773	0,430	187,0	179,0	19,33
2017-01-04 17:30	4,278	0,305	3,909	0,549	181,0	179,0	19,08
2017-01-04 17:40	4,239	0,216	4,091	0,329	184,0	180,0	18,84
2017-01-04 17:50	4,634	0,264	4,601	0,264	190,0	187,0	18,47
2017-01-04 18:00	4,069	0,278	4,021	0,248	194,0	193,0	18,23
2017-01-04 18:10	3,661	0,197	3,597	0,175	193,0	188,0	17,86
2017-01-04 18:20	3,402	0,176	3,350	0,175	187,0	186,0	17,62
2017-01-04 18:30	2,198	0,373	2,082	0,352	191,0	194,0	17,50
2017-01-04 18:40	1,697	0,197	1,801	0,232	200,0	203,0	17,37
2017-01-04 18:50	2,386	0,233	2,305	0,248	204,0	211,0	17,13
2017-01-04 19:00	2,717	0,197	1,488	0,232	226,0	232,0	17,01
2017-01-04 19:10	2,551	0,088	1,352	0,278	236,0	235,0	16,52
2017-01-04 19:20	2,314	0,197	1,851	0,383	255,0	273,0	16,52
2017-01-04 19:30	1,932	0,249	1,755	0,340	256,0	273,0	15,79
2017-01-04 19:40	1,357	0,152	1,184	0,248	266,0	273,0	16,27
2017-01-04 19:50	1,015	0,088	1,790	0,196	271,0	273,0	16,15
2017-01-04 20:00	0,816	0,216	1,309	0,329	321,0	290,0	16,15
2017-01-04 20:10	0,851	0,124	1,067	0,175	329,0	304,0	15,91
2017-01-04 20:20	1,036	0,176	1,797	0,421	309,0	285,0	16,03
2017-01-04 20:30	1,032	0,176	1,895	0,196	301,0	280,0	16,27
2017-01-04 20:40	1,350	0,152	1,808	0,088	280,0	281,0	15,79
2017-01-04 20:50	1,510	0,152	1,877	0,088	250,0	266,0	16,03
2017-01-04 21:00	1,891	0,152	1,909	0,124	218,0	253,0	15,79
2017-01-04 21:10	1,428	0,176	1,607	0,363	228,0	270,0	15,05
2017-01-04 21:20	1,069	0,088	0,867	0,088	262,0	304,0	15,54
2017-01-04 21:30	1,173	0,088	1,412	0,196	278,0	298,0	15,66
2017-01-04 21:40	1,461	0,216	1,328	0,175	297,0	308,0	15,66
2017-01-04 21:50	1,189	0,176	1,719	0,175	290,0	288,0	15,91
2017-01-04 22:00	1,274	0,176	1,502	0,196	273,0	291,0	16,52
2017-01-04 22:10	1,412	0,216	1,724	0,278	288,0	293,0	16,52
2017-01-04 22:20	2,272	0,264	2,411	0,152	281,0	283,0	15,54
2017-01-04 22:30	1,972	0,124	2,077	0,215	280,0	283,0	16,52
2017-01-04 22:40	1,450	0,264	1,882	0,232	293,0	271,0	16,52
2017-01-04 22:50	0,898	0,197	1,303	0,152	319,0	291,0	16,15
2017-01-04 23:00	0,672	0,124	1,515	0,383	38,0	281,0	16,76
2017-01-04 23:10	0,626	0,152	1,805	0,292	59,0	274,0	17,13
2017-01-04 23:20	0,408	0,197	2,373	0,278	339,0	280,0	17,13
2017-01-04 23:30	1,080	0,233	2,435	0,152	304,0	284,0	16,64
2017-01-04 23:40	1,472	0,176	2,145	0,317	301,0	293,0	16,40
2017-01-04 23:50	1,766	0,176	2,382	0,402	314,0	290,0	16,76
2017-01-05 00:00	1,836	0,124	2,761	0,124	295,0	281,0	16,89
2017-01-05 00:10	1,885	0,176	2,565	0,124	297,0	281,0	17,01
2017-01-05 00:20	1,681	0,249	2,536	0,152	301,0	280,0	17,01
2017-01-05 00:30	1,464	0,373	3,244	0,196	293,0	273,0	17,13
2017-01-05 00:40	0,873	0,292	2,889	0,196	295,0	276,0	17,50
2017-01-05 00:50	0,515	0,000	2,446	0,152	291,0	276,0	17,25
2017-01-05 01:00	1,257	0,329	2,504	0,304	287,0	285,0	16,52
2017-01-05 01:10	1,649	0,249	2,432	0,175	301,0	285,0	16,89
2017-01-05 01:20	1,439	0,176	2,014	0,393	293,0	278,0	16,27
2017-01-05 01:30	1,499	0,383	2,251	0,421	301,0	280,0	16,52
2017-01-05 01:40	0,491	0,152	1,377	0,456	278,0	285,0	16,27
2017-01-05 01:50	0,620	0,176	2,630	0,439	287,0	270,0	16,40
2017-01-05 02:00	0,629	0,216	2,039	0,473	328,0	277,0	16,15
2017-01-05 02:10	0,501	0,197	2,644	0,393	312,0	266,0	16,52
2017-01-05 02:20	0,759	0,278	2,487	0,352	256,0	270,0	16,89
2017-01-05 02:30	0,667	0,152	2,335	0,264	315,0	284,0	15,91
2017-01-05 02:40	0,840	0,233	1,993	0,278	287,0	285,0	15,91
2017-01-05 02:50	1,943	0,305	2,785	0,304	288,0	280,0	17,01
2017-01-05 03:00	1,912	0,152	1,931	0,215	293,0	288,0	16,03
2017-01-05 03:10	1,523	0,233	1,711	0,352	315,0	290,0	16,03
2017-01-05 03:20	1,537	0,292	2,473	0,196	321,0	278,0	16,64
2017-01-05 03:30	0,928	0,216	2,465	0,232	309,0	276,0	16,27
2017-01-05 03:40	0,615	0,197	2,804	0,292	308,0	278,0	16,15
2017-01-05 03:50	0,923	0,403	3,184	0,473	277,0	283,0	16,27
2017-01-05 04:00	2,761	0,383	2,493	0,602	294,0	295,0	15,30
2017-01-05 04:10	1,692	0,318	1,602	0,292	304,0	307,0	15,18
2017-01-05 04:20	1,594	0,363	2,338	0,340	316,0	284,0	16,03
2017-01-05 04:30	1,505	0,373	2,967	0,421	316,0	277,0	15,91
2017-01-05 04:40	1,281	0,393	2,685	0,383	293,0	270,0	16,52
2017-01-05 04:50	1,877	0,610	2,989	0,448	266,0	264,0	16,15
2017-01-05 05:00	2,567	0,352	2,419	0,383	266,0	283,0	15,91
2017-01-05 05:10	2,217	0,466	2,902	0,576	267,0	277,0	15,18
2017-01-05 05:20	1,132	0,176	1,879	0,393	284,0	278,0	15,91
2017-01-05 05:30	1,972	0,466	3,263	0,373	270,0	270,0	16,89
2017-01-05 05:40	1,958	0,216	3,068	0,264	290,0	280,0	15,91
2017-01-05 05:50	2,342	0,329	2,278	0,596	288,0	294,0	15,18
2017-01-05 06:00	2,489	0,329	3,342	0,264	290,0	281,0	16,27
2017-01-05 06:10	2,654	0,249	3,138	0,304	295,0	284,0	15,91
2017-01-05 06:20	2,682	0,383	3,029	0,152	284,0	276,0	15,79
2017-01-05 06:30	2,456	0,363	3,151	0,248	262,0	280,0	15,54
2017-01-05 06:40	3,025	0,216	4,093	0,232	257,0	274,0	15,54
2017-01-05 06:50	2,924	0,264	4,587	0,232	245,0	270,0	15,91
2017-01-05 07:00	2,741	0,305	4,023	0,363	249,0	269,0	16,40
2017-01-05 07:10	2,595	0,318	3,538	0,248	255,0	271,0	15,91
2017-01-05 07:20	3,003	0,449	3,629	0,329	266,0	274,0	15,91
2017-01-05 07:30	2,268	0,413	2,382	0,329	274,0	273,0	16,15
2017-01-05 07:40	1,738	0,264	2,001	0,292	243,0	264,0	16,27
2017-01-05 07:50	1,719	0,373	2,316	0,264	215,0	245,0	16,40
2017-01-05 08:00	2,438	0,363	2,959	0,248	246,0	257,0	16,52
2017-01-05 08:10	1,243	0,498	2,186	0,373	228,0	267,0	16,40
2017-01-05 08:20	1,372	0,363	2,012	0,340	217,0	259,0	16,40
2017-01-05 08:30	1,537	0,393	1,819	0,340	217,0	238,0	17,74
2017-01-05 08:40	1,032	0,278	0,983	0,264	190,0	239,0	17,62
2017-01-05 08:50	1,042	0,152	1,675	0,232	208,0	287,0	16,64
2017-01-05 09:00	0,993	0,233	1,542	0,232	260,0	309,0	16,52
2017-01-05 09:10	1,439	0,233	2,161	0,232	245,0	269,0	17,13
2017-01-05 09:20	1,588	0,264	1,855	0,264	204,0	248,0	17,74
2017-01-05 09:30	1,176	0,292	1,523	0,264	215,0	248,0	17,86
2017-01-05 09:40	1,459	0,176	1,448	0,329	174,0	231,0	17,01
2017-01-05 09:50	1,167	0,216	1,977	0,317	187,0	262,0	16,76
2017-01-05 10:00	1,856	0,233	1,860	0,215	240,0	267,0	17,37
2017-01-05 10:10	3,120	0,431	2,438	0,542	188,0	191,0	18,23
2017-01-05 10:20	3,190	0,440	2,647	0,615	201,0	221,0	18,23
2017-01-05 10:30	1,097	0,449	1,459	0,352	222,0	316,0	18,35
2017-01-05 10:40	1,806	0,949	2,106	0,909	180,0	284,0	19,20
2017-01-05 10:50	3,702	0,513	3,578	0,439	184,0	179,0	19,45
2017-01-05 11:00	4,278	0,403	3,884	0,448	187,0	184,0	19,57
2017-01-05 11:10	3,960	0,440	3,895	0,456	191,0	181,0	19,81
2017-01-05 11:20	4,529	0,543	4,281	0,645	188,0	184,0	19,45
2017-01-05 11:30	5,909	0,466	5,323	0,481	190,0	184,0	19,57
2017-01-05 11:40	5,388	0,557	5,032	0,549	193,0	193,0	19,81
2017-01-05 11:50	6,486	0,641	6,183	0,615	191,0	188,0	19,69
2017-01-05 12:00	6,701	0,491	6,313	0,670	194,0	191,0	19,45
2017-01-05 12:10	6,537	0,721	6,072	0,990	195,0	195,0	19,33
2017-01-05 12:20	6,578	0,768	6,153	0,805	197,0	194,0	19,20
2017-01-05 12:30	6,820	0,682	6,618	0,663	200,0	198,0	18,96
2017-01-05 12:40	7,215	0,698	6,664	0,761	204,0	203,0	19,08
2017-01-05 12:50	7,212	0,413	6,775	0,615	205,0	201,0	18,96
2017-01-05 13:00	7,062	0,431	6,981	0,448	204,0	201,0	19,08
2017-01-05 13:10	7,289	0,665	6,981	0,800	208,0	204,0	18,96
2017-01-05 13:20	6,578	0,923	6,146	0,761	207,0	203,0	19,20
2017-01-05 13:30	6,851	0,682	6,538	0,766	207,0	201,0	19,08
2017-01-05 13:40	7,490	0,747	6,762	0,842	204,0	203,0	19,20
2017-01-05 13:50	8,183	0,457	7,280	0,796	207,0	204,0	19,20
2017-01-05 14:00	6,385	0,604	6,265	0,615	208,0	208,0	19,33
2017-01-05 14:10	6,439	0,584	6,251	0,735	205,0	203,0	19,45
2017-01-05 14:20	7,321	0,736	7,068	0,805	205,0	207,0	19,81
2017-01-05 14:30	7,756	0,812	7,304	0,998	203,0	200,0	19,81
2017-01-05 14:40	7,808	0,659	7,641	0,820	204,0	198,0	19,81
2017-01-05 14:50	7,808	0,610	7,687	0,842	201,0	197,0	19,69
2017-01-05 15:00	7,826	0,693	7,378	0,930	205,0	203,0	19,94
2017-01-05 15:10	8,022	0,513	7,630	0,741	203,0	200,0	19,81
2017-01-05 15:20	8,288	0,604	7,985	0,663	205,0	203,0	19,45
2017-01-05 15:30	7,952	0,676	7,670	0,703	210,0	205,0	19,08
2017-01-05 15:40	6,505	0,670	6,381	0,771	211,0	207,0	18,84
2017-01-05 15:50	5,445	0,506	5,315	0,857	207,0	201,0	18,84
2017-01-05 16:00	4,605	0,670	4,957	0,652	198,0	190,0	18,72
2017-01-05 16:10	4,254	0,329	4,088	0,402	181,0	177,0	18,59
2017-01-05 16:20	3,658	0,278	3,410	0,352	179,0	176,0	18,35
2017-01-05 16:30	3,598	0,373	3,155	0,393	187,0	183,0	18,35
2017-01-05 16:40	2,756	0,659	2,587	0,481	169,0	165,0	18,11
2017-01-05 16:50	1,668	0,431	1,640	0,393	108,0	113,0	18,23
2017-01-05 17:00	1,928	0,341	2,050	0,430	117,0	124,0	17,98
2017-01-05 17:10	1,246	0,124	1,315	0,124	150,0	149,0	17,37
2017-01-05 17:20	1,385	0,535	1,119	0,421	20,0	31,0	17,37
2017-01-05 17:30	0,820	0,216	0,617	0,088	46,0	77,0	17,62
2017-01-05 17:40	1,614	0,670	1,724	0,570	143,0	166,0	17,62
2017-01-05 17:50	2,709	0,197	2,606	0,317	172,0	172,0	17,13
2017-01-05 18:00	2,225	0,197	1,925	0,175	169,0	162,0	16,40
2017-01-05 18:10	0,928	0,329	0,864	0,248	219,0	240,0	16,52
2017-01-05 18:20	1,516	0,513	0,902	0,363	162,0	169,0	16,89
2017-01-05 18:30	1,847	0,264	1,418	0,175	110,0	98,0	16,76
2017-01-05 18:40	0,901	0,305	1,301	0,232	72,0	13,0	16,64
2017-01-05 18:50	1,540	0,176	1,775	0,278	53,0	20,0	16,64
2017-01-05 19:00	1,752	0,124	1,459	0,124	84,0	56,0	16,89
2017-01-05 19:10	2,176	0,233	2,156	0,124	58,0	27,0	16,76
2017-01-05 19:20	1,795	0,197	1,903	0,124	46,0	352,0	16,76
2017-01-05 19:30	1,877	0,152	1,906	0,232	41,0	356,0	16,40
2017-01-05 19:40	1,635	0,176	1,067	0,264	52,0	18,0	16,40
2017-01-05 19:50	1,474	0,216	1,113	0,232	28,0	330,0	16,40
2017-01-05 20:00	1,357	0,249	1,431	0,215	1,0	314,0	16,40
2017-01-05 20:10	0,884	0,233	1,610	0,175	352,0	271,0	16,15
2017-01-05 20:20	0,362	0,197	1,942	0,152	288,0	264,0	15,91
2017-01-05 20:30	1,599	0,513	3,222	0,430	264,0	266,0	15,79
2017-01-05 20:40	1,670	0,233	2,731	0,248	240,0	260,0	15,42
2017-01-05 20:50	1,795	0,305	2,726	0,439	238,0	249,0	15,30
2017-01-05 21:00	2,320	0,440	2,774	0,317	269,0	255,0	15,18
2017-01-05 21:10	2,663	0,831	2,077	0,842	224,0	255,0	16,15
2017-01-05 21:20	2,076	0,653	1,917	0,512	259,0	266,0	16,89
2017-01-05 21:30	2,652	0,341	3,540	0,473	263,0	264,0	16,03
2017-01-05 21:40	1,788	0,393	2,522	0,596	295,0	278,0	16,64
2017-01-05 21:50	1,744	0,422	1,879	0,697	277,0	277,0	16,52
2017-01-05 22:00	2,636	0,563	2,940	0,870	252,0	256,0	17,62
2017-01-05 22:10	2,081	0,305	2,389	0,481	260,0	263,0	17,25
2017-01-05 22:20	2,399	0,305	3,488	0,232	262,0	264,0	17,25
2017-01-05 22:30	2,927	0,249	3,714	0,393	252,0	267,0	17,25
2017-01-05 22:40	2,685	0,233	3,000	0,232	245,0	263,0	18,23
2017-01-05 22:50	2,421	0,292	2,894	0,421	263,0	276,0	17,86
2017-01-05 23:00	2,853	0,403	3,062	0,520	280,0	287,0	17,01
2017-01-05 23:10	2,935	0,498	3,146	0,680	280,0	288,0	16,64
2017-01-05 23:20	2,391	0,491	2,495	0,340	300,0	287,0	17,25
2017-01-05 23:30	2,829	0,352	2,891	0,340	290,0	283,0	17,13
2017-01-05 23:40	2,331	0,249	2,221	0,393	300,0	305,0	16,89
2017-01-05 23:50	2,423	0,278	2,867	0,352	285,0	281,0	16,64
2017-01-06 00:00	2,584	0,278	3,488	0,714	273,0	276,0	17,01
2017-01-06 00:10	2,250	0,521	4,555	0,304	252,0	266,0	16,52
2017-01-06 00:20	2,715	0,413	3,675	0,196	270,0	266,0	16,64
2017-01-06 00:30	2,331	0,403	3,070	0,292	264,0	267,0	17,50
2017-01-06 00:40	2,443	0,474	3,567	0,373	250,0	262,0	17,13
2017-01-06 00:50	2,013	0,233	3,656	0,278	248,0	267,0	16,76
2017-01-06 01:00	2,174	0,431	2,658	0,439	219,0	260,0	15,79
2017-01-06 01:10	1,830	0,318	2,058	0,232	194,0	231,0	17,13
2017-01-06 01:20	1,896	0,176	2,275	0,248	221,0	229,0	17,37
2017-01-06 01:30	1,477	0,474	2,519	0,527	243,0	259,0	17,50
2017-01-06 01:40	1,801	0,264	3,122	0,124	249,0	264,0	16,15
2017-01-06 01:50	2,035	0,152	3,087	0,278	246,0	264,0	16,15
2017-01-06 02:00	2,272	0,249	3,125	0,278	246,0	262,0	16,40
2017-01-06 02:10	2,296	0,383	3,084	0,481	235,0	266,0	17,25
2017-01-06 02:20	2,456	0,305	2,861	0,264	217,0	245,0	16,76
2017-01-06 02:30	2,837	0,292	3,331	0,373	224,0	255,0	16,27
2017-01-06 02:40	2,473	0,292	3,062	0,363	235,0	260,0	15,54
2017-01-06 02:50	2,516	0,264	3,098	0,264	256,0	269,0	15,66
2017-01-06 03:00	2,358	0,383	3,116	0,383	238,0	263,0	15,54
2017-01-06 03:10	2,141	0,292	2,842	0,196	250,0	269,0	15,66
2017-01-06 03:20	2,510	0,393	3,079	0,304	233,0	262,0	15,79
2017-01-06 03:30	2,530	0,403	2,789	0,512	205,0	249,0	15,91
2017-01-06 03:40	1,964	0,176	2,034	0,215	201,0	243,0	16,52
2017-01-06 03:50	2,206	0,197	2,291	0,152	208,0	221,0	16,15
2017-01-06 04:00	1,904	0,216	2,305	0,340	201,0	240,0	16,27
2017-01-06 04:10	2,492	0,249	3,092	0,196	217,0	250,0	16,03
2017-01-06 04:20	1,548	0,233	2,902	0,317	229,0	260,0	15,66
2017-01-06 04:30	2,263	0,305	2,916	0,317	245,0	263,0	15,05
2017-01-06 04:40	1,997	0,124	2,926	0,175	232,0	263,0	15,54
2017-01-06 04:50	1,752	0,264	3,033	0,175	210,0	257,0	15,18
2017-01-06 05:00	1,523	0,216	2,813	0,175	218,0	260,0	14,93
2017-01-06 05:10	1,814	0,249	2,907	0,175	219,0	262,0	14,93
2017-01-06 05:20	2,290	0,305	2,644	0,215	218,0	255,0	14,93
2017-01-06 05:30	2,331	0,278	3,040	0,456	218,0	253,0	15,18
2017-01-06 05:40	2,434	0,393	2,883	0,383	218,0	256,0	15,30
2017-01-06 05:50	1,871	0,373	2,791	0,512	226,0	260,0	15,91
2017-01-06 06:00	2,336	0,413	3,477	0,430	226,0	257,0	14,32
2017-01-06 06:10	2,272	0,557	2,896	0,340	229,0	263,0	15,79
2017-01-06 06:20	3,109	0,305	3,209	0,340	229,0	248,0	15,91
2017-01-06 06:30	3,079	0,466	2,987	0,473	218,0	240,0	16,40
2017-01-06 06:40	2,709	0,413	2,560	0,542	208,0	242,0	16,03
2017-01-06 06:50	2,081	0,305	2,441	0,505	207,0	250,0	15,66
2017-01-06 07:00	2,880	0,403	3,429	0,292	229,0	253,0	15,66
2017-01-06 07:10	2,935	0,341	3,103	0,317	226,0	233,0	16,76
2017-01-06 07:20	2,682	0,482	2,565	0,439	201,0	203,0	16,64
2017-01-06 07:30	2,638	0,474	2,850	0,549	214,0	214,0	16,64
2017-01-06 07:40	2,744	0,329	2,820	0,421	232,0	229,0	16,89
2017-01-06 07:50	2,687	0,292	2,872	0,363	232,0	240,0	16,15
2017-01-06 08:00	2,943	0,278	3,721	0,215	242,0	260,0	15,91
2017-01-06 08:10	2,682	0,305	3,692	0,329	252,0	263,0	15,30
2017-01-06 08:20	2,619	0,216	3,469	0,175	250,0	260,0	15,66
2017-01-06 08:30	2,603	0,249	3,505	0,292	240,0	259,0	15,66
2017-01-06 08:40	2,052	0,278	3,207	0,248	248,0	262,0	15,66
2017-01-06 08:50	2,187	0,197	2,896	0,175	238,0	259,0	15,18
2017-01-06 09:00	2,369	0,264	3,401	0,196	242,0	257,0	15,66
2017-01-06 09:10	2,829	0,341	3,499	0,317	238,0	256,0	16,76
2017-01-06 09:20	2,922	0,329	2,517	0,352	212,0	226,0	17,37
2017-01-06 09:30	3,563	0,305	3,233	0,363	205,0	195,0	18,11
2017-01-06 09:40	4,039	0,440	3,863	0,456	205,0	200,0	18,35
2017-01-06 09:50	3,663	0,393	3,464	0,393	207,0	204,0	18,72
2017-01-06 10:00	3,973	0,383	3,725	0,412	204,0	204,0	18,96
2017-01-06 10:10	4,071	0,506	4,137	0,412	194,0	188,0	18,96
2017-01-06 10:20	4,283	0,383	3,977	0,520	200,0	193,0	19,08
2017-01-06 10:30	4,403	0,431	4,278	0,465	204,0	201,0	18,84
2017-01-06 10:40	3,853	0,634	3,632	0,719	222,0	218,0	18,96
